image_name,x1,y1,x2,y2,category,file_name,storm_name,year,month,day,hour,International number ID,Name of the storm,Time of analysis,Grade,Latitude of the center,Longitude of the center,Central pressure,Maximum sustained wind speed,Direction of the longest radius of 50kt winds or greater,The longest radius of 50kt winds or greater,The shortest radius of 50kt winds or greater,Direction of the longest radius of 30kt winds or greater,The longest radius of 30kt winds or greater,The shortest radius of 30kt winds or greater,Indicator of landfall or passage,hurricane_center_x,hurricane_center_y,_parsed_time,split_group
2019192N.KALMAEGI.2019.11.19.0000.HIMARAWI-8-9.ir_resize.png,376,166,438,228,Typhoon (TY),2019192N.KALMAEGI.2019.11.19.0000.HIMARAWI-8-9.ir_resize.png,KALMAEGI,2019,11,19,0,1926,KALMAEGI,2019-11-19 00:00:00,Typhoon (TY),19.2,122.6,975,70.0,(symmetric circle),40.0,40.0,(symmetric circle),90.0,90.0, ,407.0,197.0,2019-11-19,train
2019195N.KALMAEGI.2019.11.19.0600.HIMARAWI-8-9.ir_resize.png,376,162,438,224,Typhoon (TY),2019195N.KALMAEGI.2019.11.19.0600.HIMARAWI-8-9.ir_resize.png,KALMAEGI,2019,11,19,600,1926,KALMAEGI,2019-11-19 06:00:00,Typhoon (TY),19.5,122.6,975,70.0,(symmetric circle),40.0,40.0,(symmetric circle),90.0,90.0, ,407.0,193.0,,train
2019132N.KAMMURI.2019.11.30.1200.HIMARAWI-8-9.ir_resize.png,509,241,572,303,Typhoon (TY),2019132N.KAMMURI.2019.11.30.1200.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,11,30,1200,1928,KAMMURI,2019-11-30 12:00:00,Typhoon (TY),13.2,133.3,970,75.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,150.0, ,540.5,272.0,,test
2019131N.KAMMURI.2019.11.30.1800.HIMARAWI-8-9.ir_resize.png,491,242,553,304,Typhoon (TY),2019131N.KAMMURI.2019.11.30.1800.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,11,30,1800,1928,KAMMURI,2019-11-30 18:00:00,Typhoon (TY),13.1,131.8,970,75.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,150.0, ,522.0,273.0,,test
2019131N.KAMMURI.2019.12.01.0000.HIMARAWI-8-9.ir_resize.png,481,242,543,304,Typhoon (TY),2019131N.KAMMURI.2019.12.01.0000.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,1,0,1928,KAMMURI,2019-12-01 00:00:00,Typhoon (TY),13.1,131.0,970,75.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,150.0, ,512.0,273.0,2019-12-01,test
2019131N.KAMMURI.2019.12.01.0600.HIMARAWI-8-9.ir_resize.png,471,242,533,304,Typhoon (TY),2019131N.KAMMURI.2019.12.01.0600.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,1,600,1928,KAMMURI,2019-12-01 06:00:00,Typhoon (TY),13.1,130.2,970,75.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,150.0, ,502.0,273.0,,test
2019131N.KAMMURI.2019.12.01.1200.HIMARAWI-8-9.ir_resize.png,458,242,521,304,Typhoon (TY),2019131N.KAMMURI.2019.12.01.1200.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,1,1200,1928,KAMMURI,2019-12-01 12:00:00,Typhoon (TY),13.1,129.2,970,75.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,150.0, ,489.5,273.0,,test
2019132N.KAMMURI.2019.12.01.1800.HIMARAWI-8-9.ir_resize.png,438,241,501,303,Typhoon (TY),2019132N.KAMMURI.2019.12.01.1800.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,1,1800,1928,KAMMURI,2019-12-01 18:00:00,Typhoon (TY),13.2,127.6,970,75.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,150.0, ,469.5,272.0,,test
2019129N.KAMMURI.2019.12.02.0000.HIMARAWI-8-9.ir_resize.png,426,244,488,307,Typhoon (TY),2019129N.KAMMURI.2019.12.02.0000.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,2,0,1928,KAMMURI,2019-12-02 00:00:00,Typhoon (TY),12.9,126.6,960,80.0,(symmetric circle),70.0,70.0,Northwest (NW),270.0,150.0, ,457.0,275.5,2019-12-02,test
2019130N.KAMMURI.2019.12.02.0600.HIMARAWI-8-9.ir_resize.png,413,243,476,306,Typhoon (TY),2019130N.KAMMURI.2019.12.02.0600.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,2,600,1928,KAMMURI,2019-12-02 06:00:00,Typhoon (TY),13.0,125.6,955,85.0,(symmetric circle),80.0,80.0,Northwest (NW),270.0,180.0, ,444.5,274.5,,test
2019129N.KAMMURI.2019.12.02.1200.HIMARAWI-8-9.ir_resize.png,402,244,464,307,Typhoon (TY),2019129N.KAMMURI.2019.12.02.1200.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,2,1200,1928,KAMMURI,2019-12-02 12:00:00,Typhoon (TY),12.9,124.7,950,90.0,(symmetric circle),80.0,80.0,Northwest (NW),270.0,180.0, ,433.0,275.5,,test
2019132N.KAMMURI.2019.12.02.1800.HIMARAWI-8-9.ir_resize.png,387,241,449,303,Typhoon (TY),2019132N.KAMMURI.2019.12.02.1800.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,2,1800,1928,KAMMURI,2019-12-02 18:00:00,Typhoon (TY),13.2,123.5,950,90.0,(symmetric circle),80.0,80.0,Northwest (NW),240.0,150.0, ,418.0,272.0,,test
2019132N.KAMMURI.2019.12.03.0000.HIMARAWI-8-9.ir_resize.png,371,241,433,303,Typhoon (TY),2019132N.KAMMURI.2019.12.03.0000.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,3,0,1928,KAMMURI,2019-12-03 00:00:00,Typhoon (TY),13.2,122.2,960,80.0,(symmetric circle),70.0,70.0,Northwest (NW),240.0,150.0, ,402.0,272.0,2019-12-03,test
2019133N.KAMMURI.2019.12.03.0600.HIMARAWI-8-9.ir_resize.png,353,239,416,302,Typhoon (TY),2019133N.KAMMURI.2019.12.03.0600.HIMARAWI-8-9.ir_resize.png,KAMMURI,2019,12,3,600,1928,KAMMURI,2019-12-03 06:00:00,Typhoon (TY),13.3,120.8,975,70.0,(symmetric circle),60.0,60.0,Northwest (NW),240.0,150.0, ,384.5,270.5,,test
2019100N.PHANFONE.2019.12.23.0000.HIMARAWI-8-9.ir_resize.png,511,281,573,343,Tropical Storm (TS),2019100N.PHANFONE.2019.12.23.0000.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,23,0,1929,PHANFONE,2019-12-23 00:00:00,Tropical Storm (TS),10.0,133.4,1000,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northeast (NE),120.0,90.0, ,542.0,312.0,2019-12-23,val
2019106N.PHANFONE.2019.12.24.0000.HIMARAWI-8-9.ir_resize.png,441,273,503,336,Typhoon (TY),2019106N.PHANFONE.2019.12.24.0000.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,24,0,1929,PHANFONE,2019-12-24 00:00:00,Typhoon (TY),10.6,127.8,985,65.0,(symmetric circle),30.0,30.0,North (N),120.0,90.0, ,472.0,304.5,2019-12-24,val
2019109N.PHANFONE.2019.12.24.0600.HIMARAWI-8-9.ir_resize.png,423,269,486,332,Typhoon (TY),2019109N.PHANFONE.2019.12.24.0600.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,24,600,1929,PHANFONE,2019-12-24 06:00:00,Typhoon (TY),10.9,126.4,980,70.0,(symmetric circle),40.0,40.0,North (N),120.0,90.0, ,454.5,300.5,,val
2019114N.PHANFONE.2019.12.24.1200.HIMARAWI-8-9.ir_resize.png,404,263,467,326,Typhoon (TY),2019114N.PHANFONE.2019.12.24.1200.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,24,1200,1929,PHANFONE,2019-12-24 12:00:00,Typhoon (TY),11.4,124.9,975,75.0,(symmetric circle),40.0,40.0,North (N),120.0,90.0, ,435.5,294.5,,val
2019118N.PHANFONE.2019.12.24.1800.HIMARAWI-8-9.ir_resize.png,386,258,448,321,Typhoon (TY),2019118N.PHANFONE.2019.12.24.1800.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,24,1800,1929,PHANFONE,2019-12-24 18:00:00,Typhoon (TY),11.8,123.4,970,80.0,(symmetric circle),40.0,40.0,North (N),120.0,90.0, ,417.0,289.5,,val
2019119N.PHANFONE.2019.12.25.0000.HIMARAWI-8-9.ir_resize.png,373,257,436,319,Typhoon (TY),2019119N.PHANFONE.2019.12.25.0000.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,25,0,1929,PHANFONE,2019-12-25 00:00:00,Typhoon (TY),11.9,122.4,975,75.0,(symmetric circle),40.0,40.0,North (N),120.0,90.0, ,404.5,288.0,2019-12-25,val
2019121N.PHANFONE.2019.12.25.0600.HIMARAWI-8-9.ir_resize.png,359,254,422,317,Typhoon (TY),2019121N.PHANFONE.2019.12.25.0600.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,25,600,1929,PHANFONE,2019-12-25 06:00:00,Typhoon (TY),12.1,121.3,980,70.0,(symmetric circle),40.0,40.0,North (N),120.0,90.0, ,390.5,285.5,,val
2019125N.PHANFONE.2019.12.25.1200.HIMARAWI-8-9.ir_resize.png,344,249,407,312,Typhoon (TY),2019125N.PHANFONE.2019.12.25.1200.HIMARAWI-8-9.ir_resize.png,PHANFONE,2019,12,25,1200,1929,PHANFONE,2019-12-25 12:00:00,Typhoon (TY),12.5,120.1,985,65.0,(symmetric circle),40.0,40.0,North (N),120.0,90.0, ,375.5,280.5,,val
2020116N.VONGFONG.2020.05.12.1800.HIMARAWI-8-9.ir_resize.png,458,261,521,323,Tropical Storm (TS),2020116N.VONGFONG.2020.05.12.1800.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,12,1800,2001,VONGFONG,2020-05-12 18:00:00,Tropical Storm (TS),11.6,129.2,998,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northeast (NE),90.0,60.0, ,489.5,292.0,,train
2020118N.VONGFONG.2020.05.13.0000.HIMARAWI-8-9.ir_resize.png,454,258,517,321,Severe Tropical Storm (STS),2020118N.VONGFONG.2020.05.13.0000.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,13,0,2001,VONGFONG,2020-05-13 00:00:00,Severe Tropical Storm (STS),11.8,128.9,992,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northeast (NE),90.0,60.0, ,485.5,289.5,2020-05-13,train
2020120N.VONGFONG.2020.05.13.0600.HIMARAWI-8-9.ir_resize.png,448,256,511,318,Severe Tropical Storm (STS),2020120N.VONGFONG.2020.05.13.0600.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,13,600,2001,VONGFONG,2020-05-13 06:00:00,Severe Tropical Storm (STS),12.0,128.4,985,60.0,(symmetric circle),20.0,20.0,Northeast (NE),90.0,60.0, ,479.5,287.0,,train
2020122N.VONGFONG.2020.05.13.1200.HIMARAWI-8-9.ir_resize.png,441,253,503,316,Typhoon (TY),2020122N.VONGFONG.2020.05.13.1200.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,13,1200,2001,VONGFONG,2020-05-13 12:00:00,Typhoon (TY),12.2,127.8,975,70.0,(symmetric circle),25.0,25.0,Northeast (NE),90.0,60.0, ,472.0,284.5,,train
2020122N.VONGFONG.2020.05.13.1800.HIMARAWI-8-9.ir_resize.png,431,253,493,316,Typhoon (TY),2020122N.VONGFONG.2020.05.13.1800.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,13,1800,2001,VONGFONG,2020-05-13 18:00:00,Typhoon (TY),12.2,127.0,965,80.0,(symmetric circle),30.0,30.0,Northeast (NE),90.0,60.0, ,462.0,284.5,,train
2020121N.VONGFONG.2020.05.14.0000.HIMARAWI-8-9.ir_resize.png,421,254,483,317,Typhoon (TY),2020121N.VONGFONG.2020.05.14.0000.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,14,0,2001,VONGFONG,2020-05-14 00:00:00,Typhoon (TY),12.1,126.2,960,85.0,(symmetric circle),30.0,30.0,Northeast (NE),90.0,60.0, ,452.0,285.5,2020-05-14,train
2020122N.VONGFONG.2020.05.14.0600.HIMARAWI-8-9.ir_resize.png,409,253,472,316,Typhoon (TY),2020122N.VONGFONG.2020.05.14.0600.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,14,600,2001,VONGFONG,2020-05-14 06:00:00,Typhoon (TY),12.2,125.3,960,85.0,(symmetric circle),30.0,30.0,Northeast (NE),90.0,60.0, ,440.5,284.5,,train
2020123N.VONGFONG.2020.05.14.1200.HIMARAWI-8-9.ir_resize.png,398,252,461,314,Typhoon (TY),2020123N.VONGFONG.2020.05.14.1200.HIMARAWI-8-9.ir_resize.png,VONGFONG,2020,5,14,1200,2001,VONGFONG,2020-05-14 12:00:00,Typhoon (TY),12.3,124.4,975,70.0,(symmetric circle),25.0,25.0,Northeast (NE),90.0,60.0, ,429.5,283.0,,train
2020250N.HAGUPIT.2020.08.03.0000.HIMARAWI-8-9.ir_resize.png,387,93,449,156,Severe Tropical Storm (STS),2020250N.HAGUPIT.2020.08.03.0000.HIMARAWI-8-9.ir_resize.png,HAGUPIT,2020,8,3,0,2004,HAGUPIT,2020-08-03 00:00:00,Severe Tropical Storm (STS),25.0,123.5,985,60.0,East (E),60.0,30.0,East (E),210.0,90.0, ,418.0,124.5,2020-08-03,val
2020262N.HAGUPIT.2020.08.03.0600.HIMARAWI-8-9.ir_resize.png,376,78,438,141,Typhoon (TY),2020262N.HAGUPIT.2020.08.03.0600.HIMARAWI-8-9.ir_resize.png,HAGUPIT,2020,8,3,600,2004,HAGUPIT,2020-08-03 06:00:00,Typhoon (TY),26.2,122.6,980,65.0,East (E),60.0,40.0,Southeast (SE),210.0,90.0, ,407.0,109.5,,val
2020268N.HAGUPIT.2020.08.03.1200.HIMARAWI-8-9.ir_resize.png,366,71,428,133,Typhoon (TY),2020268N.HAGUPIT.2020.08.03.1200.HIMARAWI-8-9.ir_resize.png,HAGUPIT,2020,8,3,1200,2004,HAGUPIT,2020-08-03 12:00:00,Typhoon (TY),26.8,121.8,975,70.0,(symmetric circle),60.0,60.0,Southeast (SE),210.0,90.0, ,397.0,102.0,,val
2020277N.HAGUPIT.2020.08.03.1800.HIMARAWI-8-9.ir_resize.png,358,59,421,122,Typhoon (TY),2020277N.HAGUPIT.2020.08.03.1800.HIMARAWI-8-9.ir_resize.png,HAGUPIT,2020,8,3,1800,2004,HAGUPIT,2020-08-03 18:00:00,Typhoon (TY),27.7,121.2,975,70.0,(symmetric circle),50.0,50.0,Southeast (SE),210.0,90.0, ,389.5,90.5,,val
2020286N.HAGUPIT.2020.08.04.0000.HIMARAWI-8-9.ir_resize.png,352,48,414,111,Severe Tropical Storm (STS),2020286N.HAGUPIT.2020.08.04.0000.HIMARAWI-8-9.ir_resize.png,HAGUPIT,2020,8,4,0,2004,HAGUPIT,2020-08-04 00:00:00,Severe Tropical Storm (STS),28.6,120.7,985,55.0,(symmetric circle),30.0,30.0,Southeast (SE),180.0,90.0, ,383.0,79.5,2020-08-04,val
2020284N.BAVI.2020.08.24.1200.HIMARAWI-8-9.ir_resize.png,422,51,484,113,Typhoon (TY),2020284N.BAVI.2020.08.24.1200.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,24,1200,2008,BAVI,2020-08-24 12:00:00,Typhoon (TY),28.4,126.3,970,70.0,East (E),90.0,70.0,East (E),210.0,150.0, ,453.0,82.0,,val
2020286N.BAVI.2020.08.24.1800.HIMARAWI-8-9.ir_resize.png,418,48,481,111,Typhoon (TY),2020286N.BAVI.2020.08.24.1800.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,24,1800,2008,BAVI,2020-08-24 18:00:00,Typhoon (TY),28.6,126.0,965,75.0,East (E),90.0,70.0,East (E),210.0,150.0, ,449.5,79.5,,val
2020292N.BAVI.2020.08.25.0000.HIMARAWI-8-9.ir_resize.png,414,41,477,103,Typhoon (TY),2020292N.BAVI.2020.08.25.0000.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,25,0,2008,BAVI,2020-08-25 00:00:00,Typhoon (TY),29.2,125.7,955,80.0,East (E),90.0,70.0,East (E),210.0,150.0, ,445.5,72.0,2020-08-25,val
2020298N.BAVI.2020.08.25.0600.HIMARAWI-8-9.ir_resize.png,412,33,474,96,Typhoon (TY),2020298N.BAVI.2020.08.25.0600.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,25,600,2008,BAVI,2020-08-25 06:00:00,Typhoon (TY),29.8,125.5,955,80.0,East (E),100.0,80.0,East (E),210.0,150.0, ,443.0,64.5,,val
2020306N.BAVI.2020.08.25.1200.HIMARAWI-8-9.ir_resize.png,408,23,471,86,Typhoon (TY),2020306N.BAVI.2020.08.25.1200.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,25,1200,2008,BAVI,2020-08-25 12:00:00,Typhoon (TY),30.6,125.2,955,80.0,East (E),100.0,80.0,East (E),210.0,120.0, ,439.5,54.5,,val
2020314N.BAVI.2020.08.25.1800.HIMARAWI-8-9.ir_resize.png,403,13,466,76,Typhoon (TY),2020314N.BAVI.2020.08.25.1800.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,25,1800,2008,BAVI,2020-08-25 18:00:00,Typhoon (TY),31.4,124.8,955,80.0,East (E),100.0,80.0,East (E),210.0,120.0, ,434.5,44.5,,val
2020324N.BAVI.2020.08.26.0000.HIMARAWI-8-9.ir_resize.png,399,1,462,63,Typhoon (TY),2020324N.BAVI.2020.08.26.0000.HIMARAWI-8-9.ir_resize.png,BAVI,2020,8,26,0,2008,BAVI,2020-08-26 00:00:00,Typhoon (TY),32.4,124.5,950,85.0,East (E),100.0,80.0,East (E),210.0,120.0, ,430.5,32.0,2020-08-26,val
2020207N.MAYSAK.2020.08.30.1800.HIMARAWI-8-9.ir_resize.png,454,147,517,209,Typhoon (TY),2020207N.MAYSAK.2020.08.30.1800.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,8,30,1800,2009,MAYSAK,2020-08-30 18:00:00,Typhoon (TY),20.7,128.9,955,80.0,(symmetric circle),80.0,80.0,East (E),300.0,240.0, ,485.5,178.0,,train
2020224N.MAYSAK.2020.08.31.0000.HIMARAWI-8-9.ir_resize.png,448,126,511,188,Typhoon (TY),2020224N.MAYSAK.2020.08.31.0000.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,8,31,0,2009,MAYSAK,2020-08-31 00:00:00,Typhoon (TY),22.4,128.4,955,80.0,(symmetric circle),80.0,80.0,East (E),300.0,240.0, ,479.5,157.0,2020-08-31,train
2020242N.MAYSAK.2020.08.31.0600.HIMARAWI-8-9.ir_resize.png,438,103,501,166,Typhoon (TY),2020242N.MAYSAK.2020.08.31.0600.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,8,31,600,2009,MAYSAK,2020-08-31 06:00:00,Typhoon (TY),24.2,127.6,955,80.0,(symmetric circle),80.0,80.0,East (E),300.0,240.0, ,469.5,134.5,,train
2020250N.MAYSAK.2020.08.31.1200.HIMARAWI-8-9.ir_resize.png,432,93,494,156,Typhoon (TY),2020250N.MAYSAK.2020.08.31.1200.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,8,31,1200,2009,MAYSAK,2020-08-31 12:00:00,Typhoon (TY),25.0,127.1,950,85.0,(symmetric circle),100.0,100.0,East (E),300.0,240.0, ,463.0,124.5,,train
2020261N.MAYSAK.2020.08.31.1800.HIMARAWI-8-9.ir_resize.png,424,79,487,142,Typhoon (TY),2020261N.MAYSAK.2020.08.31.1800.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,8,31,1800,2009,MAYSAK,2020-08-31 18:00:00,Typhoon (TY),26.1,126.5,940,90.0,(symmetric circle),100.0,100.0,East (E),300.0,240.0, ,455.5,110.5,,train
2020269N.MAYSAK.2020.09.01.0000.HIMARAWI-8-9.ir_resize.png,418,69,481,132,Typhoon (TY),2020269N.MAYSAK.2020.09.01.0000.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,9,1,0,2009,MAYSAK,2020-09-01 00:00:00,Typhoon (TY),26.9,126.0,935,95.0,(symmetric circle),100.0,100.0,East (E),270.0,240.0, ,449.5,100.5,2020-09-01,train
2020276N.MAYSAK.2020.09.01.0600.HIMARAWI-8-9.ir_resize.png,419,61,482,123,Typhoon (TY),2020276N.MAYSAK.2020.09.01.0600.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,9,1,600,2009,MAYSAK,2020-09-01 06:00:00,Typhoon (TY),27.6,126.1,935,95.0,(symmetric circle),110.0,110.0,East (E),270.0,240.0, ,450.5,92.0,,train
2020284N.MAYSAK.2020.09.01.1200.HIMARAWI-8-9.ir_resize.png,422,51,484,113,Typhoon (TY),2020284N.MAYSAK.2020.09.01.1200.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,9,1,1200,2009,MAYSAK,2020-09-01 12:00:00,Typhoon (TY),28.4,126.3,935,95.0,(symmetric circle),110.0,110.0,(symmetric circle),240.0,240.0, ,453.0,82.0,,train
2020294N.MAYSAK.2020.09.01.1800.HIMARAWI-8-9.ir_resize.png,426,38,488,101,Typhoon (TY),2020294N.MAYSAK.2020.09.01.1800.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,9,1,1800,2009,MAYSAK,2020-09-01 18:00:00,Typhoon (TY),29.4,126.6,940,90.0,(symmetric circle),110.0,110.0,(symmetric circle),240.0,240.0, ,457.0,69.5,,train
2020305N.MAYSAK.2020.09.02.0000.HIMARAWI-8-9.ir_resize.png,427,24,489,87,Typhoon (TY),2020305N.MAYSAK.2020.09.02.0000.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,9,2,0,2009,MAYSAK,2020-09-02 00:00:00,Typhoon (TY),30.5,126.7,945,85.0,(symmetric circle),130.0,130.0,(symmetric circle),270.0,270.0, ,458.0,55.5,2020-09-02,train
2020317N.MAYSAK.2020.09.02.0600.HIMARAWI-8-9.ir_resize.png,432,9,494,72,Typhoon (TY),2020317N.MAYSAK.2020.09.02.0600.HIMARAWI-8-9.ir_resize.png,MAYSAK,2020,9,2,600,2009,MAYSAK,2020-09-02 06:00:00,Typhoon (TY),31.7,127.1,950,80.0,(symmetric circle),130.0,130.0,(symmetric circle),270.0,270.0, ,463.0,40.5,,train
2020223N.HAISHEN.2020.09.04.0600.HIMARAWI-8-9.ir_resize.png,522,127,584,189,Typhoon (TY),2020223N.HAISHEN.2020.09.04.0600.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,4,600,2010,HAISHEN,2020-09-04 06:00:00,Typhoon (TY),22.3,134.3,915,100.0,Northeast (NE),130.0,80.0,Northeast (NE),300.0,240.0, ,553.0,158.0,,test
2020227N.HAISHEN.2020.09.04.1200.HIMARAWI-8-9.ir_resize.png,512,122,574,184,Typhoon (TY),2020227N.HAISHEN.2020.09.04.1200.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,4,1200,2010,HAISHEN,2020-09-04 12:00:00,Typhoon (TY),22.7,133.5,910,105.0,Northeast (NE),130.0,90.0,Northeast (NE),300.0,240.0, ,543.0,153.0,,test
2020232N.HAISHEN.2020.09.04.1800.HIMARAWI-8-9.ir_resize.png,501,116,563,178,Typhoon (TY),2020232N.HAISHEN.2020.09.04.1800.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,4,1800,2010,HAISHEN,2020-09-04 18:00:00,Typhoon (TY),23.2,132.6,910,105.0,Northeast (NE),130.0,90.0,Northeast (NE),300.0,250.0, ,532.0,147.0,,test
2020240N.HAISHEN.2020.09.05.0000.HIMARAWI-8-9.ir_resize.png,493,106,556,168,Typhoon (TY),2020240N.HAISHEN.2020.09.05.0000.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,5,0,2010,HAISHEN,2020-09-05 00:00:00,Typhoon (TY),24.0,132.0,915,100.0,Northeast (NE),140.0,90.0,East (E),325.0,280.0, ,524.5,137.0,2020-09-05,test
2020247N.HAISHEN.2020.09.05.0600.HIMARAWI-8-9.ir_resize.png,487,97,549,159,Typhoon (TY),2020247N.HAISHEN.2020.09.05.0600.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,5,600,2010,HAISHEN,2020-09-05 06:00:00,Typhoon (TY),24.7,131.5,920,100.0,Northeast (NE),160.0,90.0,Northwest (NW),425.0,325.0, ,518.0,128.0,,test
2020254N.HAISHEN.2020.09.05.1200.HIMARAWI-8-9.ir_resize.png,481,88,543,151,Typhoon (TY),2020254N.HAISHEN.2020.09.05.1200.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,5,1200,2010,HAISHEN,2020-09-05 12:00:00,Typhoon (TY),25.4,131.0,920,100.0,Northeast (NE),180.0,100.0,Northwest (NW),450.0,350.0, ,512.0,119.5,,test
2020264N.HAISHEN.2020.09.05.1800.HIMARAWI-8-9.ir_resize.png,479,76,542,138,Typhoon (TY),2020264N.HAISHEN.2020.09.05.1800.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,5,1800,2010,HAISHEN,2020-09-05 18:00:00,Typhoon (TY),26.4,130.9,925,95.0,Northeast (NE),170.0,90.0,Northwest (NW),425.0,350.0, ,510.5,107.0,,test
2020277N.HAISHEN.2020.09.06.0000.HIMARAWI-8-9.ir_resize.png,474,59,537,122,Typhoon (TY),2020277N.HAISHEN.2020.09.06.0000.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,6,0,2010,HAISHEN,2020-09-06 00:00:00,Typhoon (TY),27.7,130.5,930,90.0,East (E),170.0,90.0,Northeast (NE),425.0,325.0, ,505.5,90.5,2020-09-06,test
2020294N.HAISHEN.2020.09.06.0600.HIMARAWI-8-9.ir_resize.png,469,38,532,101,Typhoon (TY),2020294N.HAISHEN.2020.09.06.0600.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,6,600,2010,HAISHEN,2020-09-06 06:00:00,Typhoon (TY),29.4,130.1,930,90.0,East (E),170.0,90.0,East (E),425.0,325.0, ,500.5,69.5,,test
2020310N.HAISHEN.2020.09.06.1200.HIMARAWI-8-9.ir_resize.png,461,18,523,81,Typhoon (TY),2020310N.HAISHEN.2020.09.06.1200.HIMARAWI-8-9.ir_resize.png,HAISHEN,2020,9,6,1200,2010,HAISHEN,2020-09-06 12:00:00,Typhoon (TY),31.0,129.4,940,85.0,East (E),170.0,100.0,(symmetric circle),375.0,375.0, ,492.0,49.5,,test
2020164N.GONI.2020.10.29.1800.HIMARAWI-8-9.ir_resize.png,511,201,573,263,Typhoon (TY),2020164N.GONI.2020.10.29.1800.HIMARAWI-8-9.ir_resize.png,GONI,2020,10,29,1800,2019,GONI,2020-10-29 18:00:00,Typhoon (TY),16.4,133.4,975,75.0,(symmetric circle),30.0,30.0,North (N),120.0,90.0, ,542.0,232.0,,train
2020164N.GONI.2020.10.30.0000.HIMARAWI-8-9.ir_resize.png,502,201,564,263,Typhoon (TY),2020164N.GONI.2020.10.30.0000.HIMARAWI-8-9.ir_resize.png,GONI,2020,10,30,0,2019,GONI,2020-10-30 00:00:00,Typhoon (TY),16.4,132.7,965,85.0,(symmetric circle),30.0,30.0,North (N),120.0,90.0, ,533.0,232.0,2020-10-30,train
2020164N.GONI.2020.10.30.0600.HIMARAWI-8-9.ir_resize.png,488,201,551,263,Typhoon (TY),2020164N.GONI.2020.10.30.0600.HIMARAWI-8-9.ir_resize.png,GONI,2020,10,30,600,2019,GONI,2020-10-30 06:00:00,Typhoon (TY),16.4,131.6,945,100.0,(symmetric circle),30.0,30.0,North (N),150.0,90.0, ,519.5,232.0,,train
